,LISTING_URL,MAKE,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,ENGINE_CAP_CC,MILEAGE_KM,VEHICLE_TYPE
266,https://www.sgcarmart.com/used_cars/info.php?ID=926744&DL=1460,Audi,107000,15780.0,20-Mar-2015,2773,54200.0,Luxury Sedan
267,https://www.sgcarmart.com/used_cars/info.php?ID=922751&DL=2434,Toyota,47500,8980.0,09-Apr-2015,1598,75000.0,Mid-Sized Sedan
268,https://www.sgcarmart.com/used_cars/info.php?ID=922666&DL=3091,Mitsubishi,48800,8140.0,09-Dec-2015,1590,78013.0,Mid-Sized Sedan
269,https://www.sgcarmart.com/used_cars/info.php?ID=926727&DL=3632,Mercedes-Benz,195888,17470.0,01-Nov-2019,1991,4500.0,Luxury Sedan
270,https://www.sgcarmart.com/used_cars/info.php?ID=926663&DL=2768,Volkswagen,52800,11810.0,17-Oct-2014,1395,46000.0,Hatchback
271,https://www.sgcarmart.com/used_cars/info.php?ID=926781&DL=1000,Audi,96500,9640.0,28-Sep-2010,2995,134000.0,SUV
272,https://www.sgcarmart.com/used_cars/info.php?ID=923087&DL=3193,Suzuki,29500,5900.0,26-Aug-2010,1490,93200.0,Mid-Sized Sedan
273,https://www.sgcarmart.com/used_cars/info.php?ID=920372&DL=2296,Volvo,134800,14600.0,25-Oct-2018,1969,24000.0,SUV
274,https://www.sgcarmart.com/used_cars/info.php?ID=926637&DL=2633,BMW,49800,13380.0,02-Jul-2013,1598,90000.0,Luxury Sedan
275,https://www.sgcarmart.com/used_cars/info.php?ID=909944&DL=1168,Toyota,32800,6730.0,28-Jul-2010,1497,,Mid-Sized Sedan
276,https://www.sgcarmart.com/used_cars/info.php?ID=876456&DL=3091,Suzuki,59111,7970.0,27-Dec-2016,1586,70000.0,SUV
277,https://www.sgcarmart.com/used_cars/info.php?ID=917196&DL=1194,Honda,29800,6060.0,12-Aug-2010,1339,,Hatchback
278,https://www.sgcarmart.com/used_cars/info.php?ID=915356&DL=3133,Citroen,40800,7840.0,26-Jun-2015,1560,83000.0,MPV
279,https://www.sgcarmart.com/used_cars/info.php?ID=924819&DL=1000,Mercedes-Benz,36800,,23-Nov-2010,1796,200000.0,Luxury Sedan
280,https://www.sgcarmart.com/used_cars/info.php?ID=926751&DL=2291,Toyota,88800,11290.0,27-Mar-2017,1986,43000.0,SUV
281,https://www.sgcarmart.com/used_cars/info.php?ID=926679&DL=3712,Toyota,90800,8600.0,10-Dec-2019,1598,6500.0,Mid-Sized Sedan
282,https://www.sgcarmart.com/used_cars/info.php?ID=914002&DL=3722,Toyota,71800,9790.0,04-Jan-2017,1798,62372.0,MPV
283,https://www.sgcarmart.com/used_cars/info.php?ID=926331&DL=2305,BMW,55800,16620.0,05-Nov-2012,1997,120000.0,Luxury Sedan
284,https://www.sgcarmart.com/used_cars/info.php?ID=926741&DL=2029,Mazda,54800,8290.0,16-Aug-2016,1496,39600.0,Mid-Sized Sedan
285,https://www.sgcarmart.com/used_cars/info.php?ID=922727&DL=1104,Kia,25800,6520.0,27-Aug-2009,1591,128800.0,Mid-Sized Sedan
286,https://www.sgcarmart.com/used_cars/info.php?ID=901645&DL=3721,Porsche,96800,104530.0,20-Apr-2011,2995,,SUV
287,https://www.sgcarmart.com/used_cars/info.php?ID=926708&DL=1015,Honda,53800,8960.0,11-Feb-2016,1498,85141.0,Hatchback
288,https://www.sgcarmart.com/used_cars/info.php?ID=905010&DL=2296,Volvo,118800,14950.0,24-Feb-2017,1969,52000.0,Luxury Sedan
289,https://www.sgcarmart.com/used_cars/info.php?ID=919111&DL=1000,Mercedes-Benz,40800,14970.0,11-Jun-2012,1597,81100.0,Luxury Sedan
290,https://www.sgcarmart.com/used_cars/info.php?ID=926763&DL=1079,BMW,57800,10750.0,27-Feb-2015,1499,,Hatchback
291,https://www.sgcarmart.com/used_cars/info.php?ID=926759&DL=1079,Land,118800,15550.0,25-Sep-2015,1999,,SUV
292,https://www.sgcarmart.com/used_cars/info.php?ID=926612&DL=3405,BMW,121000,11350.0,28-Feb-2020,1499,177.0,MPV
293,https://www.sgcarmart.com/used_cars/info.php?ID=922715&DL=1104,Mercedes-Benz,104800,15380.0,05-Aug-2015,1991,82800.0,Luxury Sedan
294,https://www.sgcarmart.com/used_cars/info.php?ID=917611&DL=3666,Honda,57800,8700.0,20-Jan-2017,1496,,Stationwagon
295,https://www.sgcarmart.com/used_cars/info.php?ID=924652&DL=2341,Toyota,20800,11720.0,22-Jun-2007,2362,,MPV
296,https://www.sgcarmart.com/used_cars/info.php?ID=926748&DL=2052,Toyota,103800,15430.0,28-Dec-2015,2493,98100.0,MPV
297,https://www.sgcarmart.com/used_cars/info.php?ID=917020&DL=1269,Porsche,214999,23930.0,01-Dec-2017,1984,,SUV
298,https://www.sgcarmart.com/used_cars/info.php?ID=914759&DL=2296,Nissan,58800,8950.0,25-Jun-2016,1197,49000.0,SUV
299,https://www.sgcarmart.com/used_cars/info.php?ID=926593&DL=1198,Mitsubishi,28800,7140.0,23-Sep-2009,1499,133243.0,Mid-Sized Sedan
300,https://www.sgcarmart.com/used_cars/info.php?ID=919741&DL=3721,Toyota,69999,8480.0,13-Dec-2008,3456,,Luxury Sedan
301,https://www.sgcarmart.com/used_cars/info.php?ID=925199&DL=3194,Toyota,45800,6430.0,26-Oct-2007,1998,119600.0,Luxury Sedan
302,https://www.sgcarmart.com/used_cars/info.php?ID=909364&DL=2296,Ferrari,438800,43860.0,09-Sep-2010,4497,60000.0,Sports Car
303,https://www.sgcarmart.com/used_cars/info.php?ID=924952&DL=3707,Kia,62800,11360.0,23-Oct-2014,2359,95000.0,SUV
304,https://www.sgcarmart.com/used_cars/info.php?ID=924649&DL=2097,Mercedes-Benz,41300,15020.0,21-Jun-2012,1597,95032.0,Luxury Sedan
305,https://www.sgcarmart.com/used_cars/info.php?ID=906192&DL=3518,Toyota,66800,11770.0,21-May-2015,1986,79900.0,MPV
306,https://www.sgcarmart.com/used_cars/info.php?ID=926337&DL=1000,Suzuki,9000,11250.0,14-Sep-2006,1328,133000.0,SUV
307,https://www.sgcarmart.com/used_cars/info.php?ID=924732&DL=1463,Skoda,73999,7670.0,13-Mar-2019,1395,21000.0,Hatchback
308,https://www.sgcarmart.com/used_cars/info.php?ID=926642&DL=1000,Mercedes-Benz,23500,10920.0,26-Sep-2011,1498,160000.0,Hatchback
309,https://www.sgcarmart.com/used_cars/info.php?ID=926736&DL=3287,Mercedes-Benz,166600,14780.0,20-Mar-2020,1332,5000.0,Luxury Sedan
310,https://www.sgcarmart.com/used_cars/info.php?ID=894822&DL=2875,Nissan,178800,24760.0,12-Apr-2008,3799,113000.0,Sports Car
311,https://www.sgcarmart.com/used_cars/info.php?ID=926514&DL=1001,Toyota,39800,7960.0,18-Oct-2010,1998,147631.0,Luxury Sedan
312,https://www.sgcarmart.com/used_cars/info.php?ID=923035&DL=3368,BMW,59555,11570.0,30-Oct-2014,1598,106000.0,Luxury Sedan
313,https://www.sgcarmart.com/used_cars/info.php?ID=926761&DL=1079,BMW,96800,11240.0,16-Nov-2017,1499,69400.0,MPV
314,https://www.sgcarmart.com/used_cars/info.php?ID=924548&DL=1000,Mercedes-Benz,82800,8300.0,08-Sep-2010,2996,117988.0,Luxury Sedan
315,https://www.sgcarmart.com/used_cars/info.php?ID=918967&DL=1127,Toyota,83000,9710.0,09-Feb-2018,1797,,MPV
316,https://www.sgcarmart.com/used_cars/info.php?ID=907647&DL=2296,Mercedes-Benz,152800,17020.0,27-Sep-2017,1991,37000.0,Luxury Sedan
317,https://www.sgcarmart.com/used_cars/info.php?ID=914243&DL=3091,Toyota,58800,9420.0,14-Aug-2015,1798,,MPV
318,https://www.sgcarmart.com/used_cars/info.php?ID=922514&DL=2689,MINI,48777,5600.0,29-May-2009,1598,,Hatchback
319,https://www.sgcarmart.com/used_cars/info.php?ID=905458&DL=3403,BMW,70800,7230.0,28-Jun-2010,2497,174000.0,Luxury Sedan
320,https://www.sgcarmart.com/used_cars/info.php?ID=926653&DL=1034,Toyota,47800,7300.0,30-Mar-2007,2362,,MPV
321,https://www.sgcarmart.com/used_cars/info.php?ID=921338&DL=3415,Honda,69800,8400.0,28-May-2009,1998,185000.0,Sports Car
322,https://www.sgcarmart.com/used_cars/info.php?ID=920722&DL=2552,Mazda,102888,10920.0,11-Sep-2018,1998,40000.0,SUV
323,https://www.sgcarmart.com/used_cars/info.php?ID=925226&DL=2305,Audi,69800,11220.0,30-Dec-2015,1395,41000.0,Luxury Sedan
324,https://www.sgcarmart.com/used_cars/info.php?ID=914755&DL=3091,Hyundai,52800,5570.0,23-Jan-2019,1591,19000.0,Mid-Sized Sedan
325,https://www.sgcarmart.com/used_cars/info.php?ID=920980&DL=2952,BMW,97800,10080.0,28-Sep-2018,1499,12000.0,Hatchback
326,https://www.sgcarmart.com/used_cars/info.php?ID=924578&DL=2795,Mazda,64800,8790.0,31-Mar-2017,1496,50000.0,Hatchback
327,https://www.sgcarmart.com/used_cars/info.php?ID=926689&DL=3541,Honda,36800,8410.0,09-Oct-2014,1318,98000.0,Hatchback
328,https://www.sgcarmart.com/used_cars/info.php?ID=926746&DL=2052,Mercedes-Benz,112000,13460.0,29-Mar-2017,1991,58000.0,Luxury Sedan
329,https://www.sgcarmart.com/used_cars/info.php?ID=926554&DL=2790,Mercedes-Benz,79800,7980.0,16-Dec-2010,1796,122800.0,Luxury Sedan
330,https://www.sgcarmart.com/used_cars/info.php?ID=926523&DL=3028,BMW,375000,39810.0,10-Feb-2020,4395,7000.0,Sports Car
331,https://www.sgcarmart.com/used_cars/info.php?ID=920149&DL=3447,Hyundai,25800,10370.0,28-Jun-2012,1591,128123.0,Mid-Sized Sedan
332,https://www.sgcarmart.com/used_cars/info.php?ID=904013&DL=3626,Peugeot,51888,8030.0,25-May-2016,1560,86800.0,SUV
333,https://www.sgcarmart.com/used_cars/info.php?ID=888788&DL=1027,Honda,42000,5420.0,09-Jun-2008,1799,,MPV
334,https://www.sgcarmart.com/used_cars/info.php?ID=926742&DL=2026,Honda,64800,8740.0,01-Aug-2017,1496,11063.0,SUV
335,https://www.sgcarmart.com/used_cars/info.php?ID=926743&DL=2817,Toyota,43800,5730.0,02-Jun-2008,1496,153000.0,MPV
336,https://www.sgcarmart.com/used_cars/info.php?ID=923896&DL=3722,Volkswagen,56800,5680.0,07-Jan-2011,1390,135368.0,Sports Car
337,https://www.sgcarmart.com/used_cars/info.php?ID=917273&DL=2083,Mercedes-Benz,59800,,30-Jul-2008,3498,178000.0,MPV
338,https://www.sgcarmart.com/used_cars/info.php?ID=920869&DL=1000,Mercedes-Benz,92000,9190.0,21-Jul-2011,1796,,Sports Car
339,https://www.sgcarmart.com/used_cars/info.php?ID=865358&DL=2296,BMW,535800,,,4395,5.0,Sports Car
340,https://www.sgcarmart.com/used_cars/info.php?ID=926723&DL=2282,BMW,133800,18390.0,30-Apr-2015,2996,57000.0,Luxury Sedan
341,https://www.sgcarmart.com/used_cars/info.php?ID=920465&DL=3730,BMW,51500,13910.0,21-May-2013,1598,85000.0,Luxury Sedan
342,https://www.sgcarmart.com/used_cars/info.php?ID=926657&DL=3714,Honda,53800,8600.0,18-Apr-2016,1498,55000.0,Hatchback
343,https://www.sgcarmart.com/used_cars/info.php?ID=907103&DL=2296,Volvo,120800,15010.0,03-Apr-2017,1969,29000.0,Luxury Sedan
344,https://www.sgcarmart.com/used_cars/info.php?ID=891531&DL=3415,Mercedes-Benz,113500,14990.0,08-Jan-2016,1991,76000.0,Luxury Sedan
345,https://www.sgcarmart.com/used_cars/info.php?ID=926754&DL=1000,Maserati,167000,26510.0,24-Oct-2014,2979,69000.0,Luxury Sedan
346,https://www.sgcarmart.com/used_cars/info.php?ID=924579&DL=1104,Toyota,43800,4840.0,09-Nov-2009,1496,122800.0,Mid-Sized Sedan
347,https://www.sgcarmart.com/used_cars/info.php?ID=926711&DL=1005,Toyota,64800,9460.0,13-Apr-2017,1496,56000.0,MPV
348,https://www.sgcarmart.com/used_cars/info.php?ID=926590&DL=2008,BMW,85888,8580.0,07-Dec-2010,2979,103000.0,Luxury Sedan
349,https://www.sgcarmart.com/used_cars/info.php?ID=892574&DL=3666,Mazda,72800,9910.0,14-Nov-2016,1998,52700.0,MPV
350,https://www.sgcarmart.com/used_cars/info.php?ID=922689&DL=1027,Mercedes-Benz,40000,13900.0,26-Jun-2012,1597,,Luxury Sedan
351,https://www.sgcarmart.com/used_cars/info.php?ID=914603&DL=3287,Honda,6900,8630.0,26-Aug-2006,1496,,Stationwagon
352,https://www.sgcarmart.com/used_cars/info.php?ID=917355&DL=3570,Jaguar,90888,11080.0,29-Dec-2016,1999,89000.0,Luxury Sedan
353,https://www.sgcarmart.com/used_cars/info.php?ID=926681&DL=2494,Nissan,41800,8790.0,30-Sep-2014,1798,88787.0,Mid-Sized Sedan
354,https://www.sgcarmart.com/used_cars/info.php?ID=921547&DL=1198,Honda,36800,7460.0,18-Aug-2010,1799,133272.0,MPV
355,https://www.sgcarmart.com/used_cars/info.php?ID=924033&DL=3160,Mercedes-Benz,77300,15040.0,02-Oct-2014,1595,59000.0,Sports Car
356,https://www.sgcarmart.com/used_cars/info.php?ID=926620&DL=1032,Toyota,101800,11600.0,27-Nov-2017,1986,41839.0,SUV
357,https://www.sgcarmart.com/used_cars/info.php?ID=921188&DL=2083,Mitsubishi,68800,10090.0,18-May-2016,2360,79100.0,SUV
358,https://www.sgcarmart.com/used_cars/info.php?ID=923104&DL=2795,Volkswagen,33800,6760.0,01-Oct-2010,1390,118000.0,Mid-Sized Sedan
359,https://www.sgcarmart.com/used_cars/info.php?ID=921092&DL=2725,Volkswagen,38800,7760.0,11-Jan-2011,1390,93000.0,Sports Car
360,https://www.sgcarmart.com/used_cars/info.php?ID=926654&DL=1045,Toyota,24800,6690.0,28-May-2009,1598,133500.0,Mid-Sized Sedan
361,https://www.sgcarmart.com/used_cars/info.php?ID=923492&DL=3707,Nissan,57000,8810.0,16-May-2016,1197,61000.0,SUV
362,https://www.sgcarmart.com/used_cars/info.php?ID=916992&DL=1195,Volkswagen,42000,9500.0,29-Aug-2014,1390,92017.0,Mid-Sized Sedan
363,https://www.sgcarmart.com/used_cars/info.php?ID=926592&DL=3730,Lamborghini,288800,29200.0,08-Sep-2010,5204,49000.0,Sports Car
364,https://www.sgcarmart.com/used_cars/info.php?ID=918671&DL=1198,Toyota,25800,7260.0,15-Apr-2009,1598,161267.0,Mid-Sized Sedan
365,https://www.sgcarmart.com/used_cars/info.php?ID=921353&DL=1111,Toyota,135800,15810.0,11-Jul-2017,2494,52000.0,MPV
366,https://www.sgcarmart.com/used_cars/info.php?ID=922627&DL=1194,Toyota,56800,5710.0,23-Aug-2010,1987,,MPV
367,https://www.sgcarmart.com/used_cars/info.php?ID=920947&DL=2296,Lexus,113800,14750.0,09-Sep-2016,1998,65000.0,SUV
368,https://www.sgcarmart.com/used_cars/info.php?ID=916897&DL=3091,Hyundai,66800,7400.0,12-Nov-2018,1591,20872.0,Mid-Sized Sedan
369,https://www.sgcarmart.com/used_cars/info.php?ID=926661&DL=2954,Volkswagen,58888,5890.0,05-Jan-2011,1390,97000.0,Sports Car
370,https://www.sgcarmart.com/used_cars/info.php?ID=911830&DL=3091,Nissan,71800,8920.0,30-Nov-2017,1197,39000.0,SUV
371,https://www.sgcarmart.com/used_cars/info.php?ID=926616&DL=1032,Toyota,12900,7730.0,14-May-2007,1794,143602.0,MPV
372,https://www.sgcarmart.com/used_cars/info.php?ID=896676&DL=3511,Toyota,95800,9250.0,25-Feb-2020,1496,,MPV
373,https://www.sgcarmart.com/used_cars/info.php?ID=926747&DL=1107,Hyundai,59800,8240.0,18-Nov-2016,1591,79000.0,Mid-Sized Sedan
374,https://www.sgcarmart.com/used_cars/info.php?ID=918165&DL=3318,Maserati,243800,28680.0,30-Jun-2015,4691,29000.0,Sports Car
375,https://www.sgcarmart.com/used_cars/info.php?ID=920873&DL=2954,Mercedes-Benz,110888,13330.0,23-Aug-2017,1595,23000.0,SUV
376,https://www.sgcarmart.com/used_cars/info.php?ID=926386&DL=1054,Nissan,71800,9190.0,14-Sep-2017,1197,48255.0,SUV
377,https://www.sgcarmart.com/used_cars/info.php?ID=917623&DL=3666,Toyota,66000,8120.0,08-Mar-2018,1496,46000.0,Hatchback
378,https://www.sgcarmart.com/used_cars/info.php?ID=926709&DL=3376,BMW,293888,25550.0,24-Jul-2020,2998,3000.0,Luxury Sedan
379,https://www.sgcarmart.com/used_cars/info.php?ID=926552&DL=3371,Mercedes-Benz,198000,20020.0,06-Mar-1963,2195,,Luxury Sedan
380,https://www.sgcarmart.com/used_cars/info.php?ID=926447&DL=1009,BMW,65800,11050.0,10-Mar-2016,1496,84074.0,Hatchback
381,https://www.sgcarmart.com/used_cars/info.php?ID=924937&DL=2962,Perodua,22800,4560.0,24-Sep-2010,989,85000.0,Hatchback
382,https://www.sgcarmart.com/used_cars/info.php?ID=921559&DL=2077,Nissan,61800,8670.0,12-Jan-2017,1197,92120.0,SUV
383,https://www.sgcarmart.com/used_cars/info.php?ID=926704&DL=3093,BMW,69800,10550.0,25-Oct-2016,1496,70000.0,Hatchback
384,https://www.sgcarmart.com/used_cars/info.php?ID=919618&DL=2296,BMW,91800,13330.0,14-Jul-2016,1499,67000.0,SUV
385,https://www.sgcarmart.com/used_cars/info.php?ID=926731&DL=2266,Honda,21800,6380.0,11-Feb-2009,1339,116339.0,Hatchback
386,https://www.sgcarmart.com/used_cars/info.php?ID=926665&DL=3401,Honda,85800,12160.0,01-Oct-2007,1998,146000.0,Sports Car
387,https://www.sgcarmart.com/used_cars/info.php?ID=924917&DL=1027,Mercedes-Benz,54500,13940.0,24-Jun-2013,1595,123000.0,Luxury Sedan
388,https://www.sgcarmart.com/used_cars/info.php?ID=926700&DL=3318,Mazda,34800,6960.0,16-Sep-2010,1498,88000.0,Hatchback
389,https://www.sgcarmart.com/used_cars/info.php?ID=920921&DL=3730,Lamborghini,289800,28960.0,08-Jan-2011,5204,30800.0,Sports Car
390,https://www.sgcarmart.com/used_cars/info.php?ID=926692&DL=3541,Honda,39800,8240.0,17-Mar-2015,1498,,Hatchback
391,https://www.sgcarmart.com/used_cars/info.php?ID=892040&DL=1027,BMW,41500,15800.0,10-Jan-2012,2497,125000.0,Luxury Sedan
392,https://www.sgcarmart.com/used_cars/info.php?ID=908994&DL=3518,Mercedes-Benz,77800,7780.0,14-Sep-2010,1796,110000.0,Luxury Sedan
393,https://www.sgcarmart.com/used_cars/info.php?ID=919229&DL=2077,Toyota,77800,11980.0,10-Dec-2015,1986,79207.0,SUV
394,https://www.sgcarmart.com/used_cars/info.php?ID=857524&DL=1292,Toyota,67900,9310.0,20-Sep-2017,1797,,SUV
395,https://www.sgcarmart.com/used_cars/info.php?ID=923476&DL=3133,BMW,33800,11330.0,28-Jun-2012,1598,92300.0,Hatchback
396,https://www.sgcarmart.com/used_cars/info.php?ID=914699&DL=3293,Honda,25800,6810.0,25-Jun-2009,1339,,Hatchback
397,https://www.sgcarmart.com/used_cars/info.php?ID=912721&DL=2954,Honda,66888,6690.0,25-Oct-2011,2354,108000.0,MPV
398,https://www.sgcarmart.com/used_cars/info.php?ID=926699&DL=3592,Volkswagen,51600,9310.0,30-Sep-2015,1395,30000.0,Hatchback
399,https://www.sgcarmart.com/used_cars/info.php?ID=925557&DL=2951,Honda,67800,8520.0,19-Dec-2017,1496,74269.0,SUV
